tahun;provinsi;nama_kota;nama_kecamatan;nama_kelurahan;pekerjaan_ayah;jenis_kelamin;jumlah
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Dosen;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Guru;Perempuan;6
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Karyawan Swasta;Perempuan;212
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Kepolisian RI;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Lainnya;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Pedagang;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Pegawai Negeri Sipil;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Pelajar/Mahasiswa;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Sopir;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;Wiraswasta;Perempuan;89
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;(blank);Perempuan;6
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Buruh Harian Lepas;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Guru;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Karyawan Swasta;Perempuan;124
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Kepolisian RI;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Pedagang;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Pegawai Negeri Sipil;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Tentara Nasional Indonesia;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Wartawan;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;Wiraswasta;Perempuan;36
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;(blank);Perempuan;14
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Belum/Tidak Bekerja;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Buruh Harian Lepas;Perempuan;11
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Dokter;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Dosen;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Guru;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Karyawan Honorer;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Karyawan Swasta;Perempuan;272
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Kepolisian RI;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Mengurus Rumah Tangga;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Pedagang;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Pegawai Negeri Sipil;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Pelajar/Mahasiswa;Perempuan;6
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Pendeta;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Perawat;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Tentara Nasional Indonesia;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Transportasi;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;DURI KEPA;Wiraswasta;Perempuan;65
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;(blank);Perempuan;15
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Belum/Tidak Bekerja;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Buruh Harian Lepas;Perempuan;14
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Guru;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Karyawan BUMD;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Karyawan BUMN;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Karyawan Swasta;Perempuan;238
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Pedagang;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Pegawai Negeri Sipil;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Pelajar/Mahasiswa;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Pengacara;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Petani/Pekebun;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Sopir;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;Wiraswasta;Perempuan;54
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;(blank);Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Buruh Harian Lepas;Perempuan;9
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Dokter;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Dosen;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Guru;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Industri;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Karyawan Swasta;Perempuan;204
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Pedagang;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Pegawai Negeri Sipil;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Pelajar/Mahasiswa;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Sopir;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;Wiraswasta;Perempuan;26
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;(blank);Perempuan;14
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Arsitek;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Belum/Tidak Bekerja;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Buruh Harian Lepas;Perempuan;16
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Dokter;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Dosen;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Guru;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Juru Masak;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Karyawan BUMN;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Karyawan Swasta;Perempuan;480
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Kepolisian RI;Perempuan;9
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Pedagang;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Pegawai Negeri Sipil;Perempuan;9
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Pelajar/Mahasiswa;Perempuan;8
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Pendeta;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Pengacara;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Perawat;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Sopir;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Tentara Nasional Indonesia;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KALIDERES;Wiraswasta;Perempuan;75
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;(blank);Perempuan;14
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Belum/Tidak Bekerja;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Buruh Harian Lepas;Perempuan;28
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Dokter;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Guru;Perempuan;8
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Karyawan BUMN;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Karyawan Swasta;Perempuan;418
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Konsultan;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Mengurus Rumah Tangga;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Pedagang;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Pegawai Negeri Sipil;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Pengacara;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Perdagangan;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Petani/Pekebun;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Tentara Nasional Indonesia;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;SEMANAN;Wiraswasta;Perempuan;133
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;(blank);Perempuan;51
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Belum/Tidak Bekerja;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Buruh Harian Lepas;Perempuan;10
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Dokter;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Dosen;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Guru;Perempuan;6
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Industri;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Karyawan BUMN;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Karyawan Swasta;Perempuan;556
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Kepolisian RI;Perempuan;7
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Mekanik;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Mengurus Rumah Tangga;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Pedagang;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Pegawai Negeri Sipil;Perempuan;6
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Pelajar/Mahasiswa;Perempuan;11
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Pelaut;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Petani/Pekebun;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Pilot;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Sopir;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;TEGAL ALUR;Wiraswasta;Perempuan;50
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;(blank);Perempuan;10
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Belum/Tidak Bekerja;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Buruh Harian Lepas;Perempuan;27
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Dosen;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Guru;Perempuan;6
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Industri;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Karyawan Swasta;Perempuan;354
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Pedagang;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Pegawai Negeri Sipil;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Pelajar/Mahasiswa;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Pelaut;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Pendeta;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Sopir;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Transportasi;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;KAMAL;Wiraswasta;Perempuan;46
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;(blank);Perempuan;29
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Buruh Harian Lepas;Perempuan;17
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Buruh Tani/Perkebunan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Guru;Perempuan;8
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Industri;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Karyawan BUMD;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Karyawan Swasta;Perempuan;422
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Kepolisian RI;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Mengurus Rumah Tangga;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Pedagang;Perempuan;6
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Pegawai Negeri Sipil;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Pelajar/Mahasiswa;Perempuan;6
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Pengacara;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Pilot;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Transportasi;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Wartawan;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;KALI DERES;PEGADUNGAN;Wiraswasta;Perempuan;97
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;(blank);Perempuan;18
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Buruh Harian Lepas;Perempuan;11
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Dokter;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Dosen;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Guru;Perempuan;8
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Karyawan BUMD;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Karyawan Swasta;Perempuan;335
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Kepolisian RI;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Mengurus Rumah Tangga;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Pedagang;Perempuan;10
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Pegawai Negeri Sipil;Perempuan;11
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Perawat;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Sopir;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Tentara Nasional Indonesia;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;PALMERAH;Wiraswasta;Perempuan;79
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;(blank);Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Buruh Harian Lepas;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Dosen;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Karyawan BUMD;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Karyawan BUMN;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Karyawan Honorer;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Karyawan Swasta;Perempuan;87
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Kepolisian RI;Perempuan;7
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Pedagang;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Pegawai Negeri Sipil;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Pelajar/Mahasiswa;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Perdagangan;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;SLIPI;Wiraswasta;Perempuan;13
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;(blank);Perempuan;10
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Belum/Tidak Bekerja;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Buruh Harian Lepas;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Dokter;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Guru;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Karyawan BUMN;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Karyawan Swasta;Perempuan;130
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Kepolisian RI;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Mekanik;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Mengurus Rumah Tangga;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Pedagang;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Pegawai Negeri Sipil;Perempuan;3
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Pelajar/Mahasiswa;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Perawat;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Petani/Pekebun;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Tukang Jahit;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;Wiraswasta;Perempuan;49
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;(blank);Perempuan;15
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Buruh Harian Lepas;Perempuan;11
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Dosen;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Guru;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Industri;Perempuan;1
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Karyawan BUMN;Perempuan;
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Karyawan Honorer;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Karyawan Swasta;Perempuan;151
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Kepolisian RI;Perempuan;2
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Pedagang;Perempuan;4
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Pegawai Negeri Sipil;Perempuan;5
2019;DKI Jakarta;JAKARTA BARAT;PALMERAH;JATI PULO;Pelajar/Mahasiswa;Perempuan;6
